Fecha;Representante;CódigoProducto;Unidades
13/4/14;Eduardo Morales Sánchez;B00F3J4B5S;3
13/4/14;María Fernández Vásquez;B00K15Q2B0;2
13/4/14;Jorge Huamán Flores;B01DZJFWNC;16
13/4/14;Daniela Chávez Paredes;B016381QZA;1
14/4/14;José López Ramírez;B01EYT1URO;2
14/4/14;Ana María Vargas Vega;B018IZ0SWI;1
14/4/14;Carlos Rivera Castro;B00J0O5J4Y;2
14/4/14;Brenda Torres Sánchez;B00NQGP42Y;2
15/4/14;Luis González López;B018IZ0SWI;3
15/4/14;Patricia Medina Vargas;B018IZ0SWI;3
15/4/14;Miguel García Huamán;B01LQV1YHO;1
15/4/14;Adriana Rodríguez Silva;B00NQGP42Y;3
15/4/14;Juan Pérez Torres;B01EYT1URO;1
15/4/14;Sofía Castro Salinas;B00K15Q2B0;3
16/4/14;Diego Morales López;B01LQV1YHO;1
16/4/14;Mariana Rojas Medina;B00F3J4B5S;2
16/4/14;Alejandro Soto Vásquez;B016381QZA;3
16/4/14;Valentina Vega Ruiz;B00NQGP42Y;3
16/4/14;Andrés Gómez Paredes;B018IZ0SWI;2
16/4/14;Gabriela Huamán Castro;B00K15Q2B0;1
17/4/14;Eduardo Torres López;B00F3J4B5S;1
18/4/14;Carla Medina Vargas;B01LQV1YHO;2
18/4/14;Ricardo García Huerta;B00NQGP42Y;3
18/4/14;Laura Chávez Castro;B00F3J4B5S;21
18/4/14;Carlos González Ruiz;B018IZ0SWI;2
18/4/14;Silvia Castro López;B00F3J4B5S;2
19/4/14;Juan Carlos Rodríguez Medina;B00K15Q2B0;2
19/4/14;Luisa Fernández Vargas;B01LQV1YHO;3
19/4/14;José Morales Huamán;B018IZ0SWI;15
19/4/14;Ana Paula Rojas Torres;B00F3J4B5S;3
19/4/14;Miguel Ángel Vega López;B01LQV1YHO;3
19/4/14;Carla García Castro;B018IZ0SWI;2
19/4/14;Eduardo Castro Ruiz;B016B7INC2;2
19/4/14;Gabriela Ramírez Vargas;B01DZJFWNC;1
20/4/14;Ricardo Gómez Medina;B01KBH547A;1
20/4/14;Laura Flores Salazar;B01LQV1YHO;1
20/4/14;Juan Carlos Rodríguez Delgado;B016B7INC2;4
20/4/14;Luisa García Vásquez;B00J0O5J4Y;6
20/4/14;Ana María Castro Salinas;B015YCRYZM;2
20/4/14;Ana María Castro Chávez;B01KBH547A;2
20/4/14;Laura Flores Guzmán;B00NQGP42Y;3
20/4/14;Carlos González Medina;B016381QZA;2
20/4/14;Miguel Ángel Vega Torres;B01LQV1YHO;3
20/4/14;Rafaela Cáceres Castro;B01KBH547A;2
20/4/14;Carla Fernández Mendoza;B00F3J4B5S;3
21/4/14;Adrián Vega Ruiz;B01EYT1URO;2
21/4/14;Diego Morales Castro;B00K15Q2B0;14
22/4/14;Ricardo Gómez Vargas;B015YCRYZM;2
22/4/14;Silvia Ramírez Rivera;B00F3J4B5S;3
22/4/14;Eduardo Cáceres Salazar;B01DZJFWNC;2
22/4/14;Juan Carlos Rodríguez Huamán;B016B7INC2;2
22/4/14;Gabriela Rojas Huerta;B00F3J4B5S;3
23/4/14;Verónica Quispe Rodríguez;B018IZ0SWI;1
23/4/14;Julio Vargas López;B00K15Q2B0;1
23/4/14;Valentina Torres Vega;B00J0O5J4Y;1
23/4/14;Mariana Ruiz Cruz;B018IZ0SWI;3
23/4/14;Luis Torres Medina;B00F3J4B5S;14
23/4/14;Andrés Ramos Silva;B00F3J4B5S;2
23/4/14;Ana Paula Sánchez Vargas;B018IZ0SWI;3
24/4/14;Alejandro Ortega Salinas;B01KBH547A;2
24/4/14;Sofía Castro Valdez;B01DZJFWNC;1
24/4/14;Lucía Pérez Guerra;B00K15Q2B0;1
25/4/14;Sebastián Salazar Peña;B00NQGP42Y;1
25/4/14;Carolina Espinoza Ramírez;B00NQGP42Y;1
25/4/14;Manuel Rojas Cárdenas;B01EYT1URO;3
25/4/14;Gabriela Navarro Gómez;B00K15Q2B0;3
26/4/14;Andrés Soto Paredes;B00NQGP42Y;2
26/4/14;Víctor García Soto;B01LQV1YHO;19
26/4/14;Camila Paredes Delgado;B01DZJFWNC;3
26/4/14;Valeria Tapia Castro;B01DZJFWNC;2
26/4/14;Eduardo Morales Sánchez;B01KBH547A;3
26/4/14;María Fernández Vásquez;B01DZJFWNC;1
26/4/14;Jorge Huamán Flores;B018IZ0SWI;4
27/4/14;Daniela Chávez Paredes;B01KBH547A;1
27/4/14;José López Ramírez;B01EYT1URO;1
27/4/14;Ana María Vargas Vega;B018IZ0SWI;19
27/4/14;Carlos Rivera Castro;B00NQGP42Y;2
27/4/14;Brenda Torres Sánchez;B00NQGP42Y;3
27/4/14;Luis González López;B00F3J4B5S;1
28/4/14;Patricia Medina Vargas;B01KBH547A;3
28/4/14;Miguel García Huamán;B01KBH547A;3
28/4/14;Adriana Rodríguez Silva;B01KBH547A;2
28/4/14;Juan Pérez Torres;B015YCRYZM;3
28/4/14;Sofía Castro Salinas;B00NQGP42Y;1
28/4/14;Diego Morales López;B01DZJFWNC;1
28/4/14;Mariana Rojas Medina;B018IZ0SWI;1
29/4/14;Alejandro Soto Vásquez;B00K15Q2B0;2
29/4/14;Valentina Vega Ruiz;B01KBH547A;2
29/4/14;Andrés Gómez Paredes;B018IZ0SWI;1
29/4/14;Gabriela Huamán Castro;B01DZJFWNC;4
29/4/14;Eduardo Torres López;B01EYT1URO;2
30/4/14;Carla Medina Vargas;B01EYT1URO;1
30/4/14;Ricardo García Huerta;B018IZ0SWI;2
30/4/14;Laura Chávez Castro;B00K15Q2B0;3
30/4/14;Carlos González Ruiz;B01DZJFWNC;3
30/4/14;Silvia Castro López;B01EYT1URO;3
30/4/14;Juan Carlos Rodríguez Medina;B01EYT1URO;14
30/4/14;Luisa Fernández Vargas;B016381QZA;3
30/4/14;José Morales Huamán;B00K15Q2B0;1
30/4/14;Ana Paula Rojas Torres;B00K15Q2B0;2
30/4/14;Miguel Ángel Vega López;B01DZJFWNC;3
1/5/14;Carla García Castro;B018IZ0SWI;2
1/5/14;Eduardo Castro Ruiz;B00K15Q2B0;3
1/5/14;Gabriela Ramírez Vargas;B00NQGP42Y;3
1/5/14;Ricardo Gómez Medina;B01DZJFWNC;3
1/5/14;Laura Flores Salazar;B01KBH547A;2
1/5/14;Juan Carlos Rodríguez Delgado;B01LQV1YHO;11
1/5/14;Luisa García Vásquez;B00J0O5J4Y;3
2/5/14;Ana María Castro Salinas;B018IZ0SWI;1
2/5/14;Ana María Castro Chávez;B018IZ0SWI;1
2/5/14;Laura Flores Guzmán;B018IZ0SWI;3
2/5/14;Carlos González Medina;B018IZ0SWI;12
3/5/14;Miguel Ángel Vega Torres;B016381QZA;2
3/5/14;Rafaela Cáceres Castro;B00K15Q2B0;2
3/5/14;Carla Fernández Mendoza;B01LQV1YHO;3
3/5/14;Adrián Vega Ruiz;B01KBH547A;1
3/5/14;Diego Morales Castro;B00F3J4B5S;2
3/5/14;Ricardo Gómez Vargas;B00F3J4B5S;1
4/5/14;Luisa García López;B00F3J4B5S;2
4/5/14;Juan Carlos Rodríguez Huamán;B018IZ0SWI;3
4/5/14;Ana María Castro Chávez;B018IZ0SWI;2
4/5/14;Miguel Ángel Vega Torres;B018IZ0SWI;2
4/5/14;Carla Fernández Mendoza;B01LQV1YHO;1
4/5/14;Ricardo Gómez Vargas;B00NQGP42Y;14
6/5/14;Silvia Ramírez Rivera;B018IZ0SWI;4
6/5/14;Diego Morales Castro;B018IZ0SWI;2
6/5/14;Gabriela Rojas Huerta;B00K15Q2B0;2
6/5/14;Eduardo Cáceres Salazar;B00F3J4B5S;3
6/5/14;Verónica Quispe Rodríguez;B01KBH547A;3
6/5/14;Carlos González Medina;B01KBH547A;1
6/5/14;Laura Flores Guzmán;B018IZ0SWI;1
7/5/14;Julio Vargas López;B018IZ0SWI;2
7/5/14;Valentina Torres Vega;B018IZ0SWI;1
7/5/14;Andrés Ramos Silva;B018IZ0SWI;21
7/5/14;Mariana Ruiz Cruz;B00K15Q2B0;1
7/5/14;Luis Torres Medina;B00F3J4B5S;2
7/5/14;Ana Paula Sánchez Vargas;B01EYT1URO;1
7/5/14;Rafaela Cáceres Castro;B00F3J4B5S;3
8/5/14;Alejandro Ortega Salinas;B01KBH547A;2
8/5/14;Camila Paredes Delgado;B018IZ0SWI;2
8/5/14;Víctor García Soto;B01EYT1URO;2
8/5/14;Sofía Castro Valdez;B00NQGP42Y;2
9/5/14;Adrián Vega Ruiz;B01KBH547A;3
9/5/14;Lucía Pérez Guerra;B01KBH547A;2
9/5/14;Sebastián Salazar Peña;B00F3J4B5S;17
9/5/14;Carolina Espinoza Ramírez;B01KBH547A;16
9/5/14;Manuel Rojas Cárdenas;B01LQV1YHO;2
9/5/14;Gabriela Navarro Gómez;B018IZ0SWI;1
9/5/14;Andrés Soto Paredes;B018IZ0SWI;3
9/5/14;Valeria Tapia Castro;B00K15Q2B0;1
10/5/14;Eduardo Morales Sánchez;B01KBH547A;2
10/5/14;María Fernández Vásquez;B00J0O5J4Y;2
10/5/14;Jorge Huamán Flores;B00NQGP42Y;2
10/5/14;Daniela Chávez Paredes;B00NQGP42Y;3
10/5/14;José López Ramírez;B01KBH547A;4
10/5/14;Ana María Vargas Vega;B018IZ0SWI;3
10/5/14;Carlos Rivera Castro;B00NQGP42Y;3
10/5/14;Brenda Torres Sánchez;B016381QZA;1
10/5/14;Luis González López;B00K15Q2B0;3
10/5/14;Patricia Medina Vargas;B01DZJFWNC;2
11/5/14;Miguel García Huamán;B018IZ0SWI;2
11/5/14;Adriana Rodríguez Silva;B016381QZA;1
12/5/14;Juan Pérez Torres;B015YCRYZM;1
12/5/14;Sofía Castro Salinas;B018IZ0SWI;1
12/5/14;Diego Morales López;B01KBH547A;2
12/5/14;Mariana Rojas Medina;B018IZ0SWI;2
12/5/14;Alejandro Soto Vásquez;B016381QZA;1
12/5/14;Valentina Vega Ruiz;B01KBH547A;2
12/5/14;Andrés Gómez Paredes;B01KBH547A;1
12/5/14;Gabriela Huamán Castro;B00F3J4B5S;3
12/5/14;Eduardo Torres López;B018IZ0SWI;2
13/5/14;Carla Medina Vargas;B018IZ0SWI;2
14/5/14;Ricardo García Huerta;B016381QZA;1
14/5/14;Laura Chávez Castro;B00F3J4B5S;3
14/5/14;Carlos González Ruiz;B00K15Q2B0;3
14/5/14;Silvia Castro López;B00K15Q2B0;1
14/5/14;Juan Carlos Rodríguez Medina;B01EYT1URO;2
14/5/14;Luisa Fernández Vargas;B00NQGP42Y;3
14/5/14;José Morales Huamán;B018IZ0SWI;2
14/5/14;Ana Paula Rojas Torres;B00NQGP42Y;3
15/5/14;Miguel Ángel Vega López;B00F3J4B5S;1
15/5/14;Carla García Castro;B00J0O5J4Y;1
15/5/14;Eduardo Castro Ruiz;B01LQV1YHO;3
15/5/14;Gabriela Ramírez Vargas;B018IZ0SWI;2
15/5/14;Ricardo Gómez Medina;B00F3J4B5S;24
15/5/14;Laura Flores Salazar;B00K15Q2B0;2
16/5/14;Juan Carlos Rodríguez Delgado;B00J0O5J4Y;2
16/5/14;Luisa García Vásquez;B00K15Q2B0;3
16/5/14;Ana María Castro Salinas;B01LQV1YHO;3
16/5/14;Ana María Castro Chávez;B01LQV1YHO;3
16/5/14;Laura Flores Guzmán;B016B7INC2;1
16/5/14;Carlos González Medina;B01KBH547A;1
16/5/14;Miguel Ángel Vega Torres;B01EYT1URO;1
17/5/14;Rafaela Cáceres Castro;B018IZ0SWI;3
18/5/14;Carla Fernández Mendoza;B01KBH547A;2
18/5/14;Adrián Vega Ruiz;B01LQV1YHO;4
18/5/14;Diego Morales Castro;B00F3J4B5S;2
18/5/14;Ricardo Gómez Vargas;B01EYT1URO;3
18/5/14;Silvia Ramírez Rivera;B00F3J4B5S;1
18/5/14;Eduardo Cáceres Salazar;B01KBH547A;2
18/5/14;Juan Carlos Rodríguez Huamán;B01KBH547A;2
18/5/14;Gabriela Rojas Huerta;B016381QZA;1
18/5/14;Verónica Quispe Rodríguez;B018IZ0SWI;1
18/5/14;Julio Vargas López;B00K15Q2B0;4
19/5/14;Valentina Torres Vega;B00NQGP42Y;2
19/5/14;Mariana Ruiz Cruz;B00K15Q2B0;1
19/5/14;Luis Torres Medina;B01KBH547A;2
19/5/14;Andrés Ramos Silva;B00F3J4B5S;2
19/5/14;Ana Paula Sánchez Vargas;B01DZJFWNC;1
20/5/14;Alejandro Ortega Salinas;B00J0O5J4Y;1
20/5/14;Sofía Castro Valdez;B018IZ0SWI;2
20/5/14;Lucía Pérez Guerra;B01KBH547A;2
20/5/14;Sebastián Salazar Peña;B01KBH547A;2
20/5/14;Carolina Espinoza Ramírez;B016381QZA;2
21/5/14;Manuel Rojas Cárdenas;B018IZ0SWI;3
21/5/14;Gabriela Navarro Gómez;B01KBH547A;1
21/5/14;Andrés Soto Paredes;B018IZ0SWI;2
21/5/14;Víctor García Soto;B018IZ0SWI;3
21/5/14;Camila Paredes Delgado;B00K15Q2B0;3
21/5/14;Valeria Tapia Castro;B01KBH547A;1
21/5/14;Eduardo Morales Sánchez;B01DZJFWNC;2
21/5/14;María Fernández Vásquez;B016381QZA;17
21/5/14;Jorge Huamán Flores;B00F3J4B5S;1
21/5/14;Daniela Chávez Paredes;B00F3J4B5S;2
21/5/14;José López Ramírez;B00NQGP42Y;3
21/5/14;Ana María Vargas Vega;B016381QZA;2
22/5/14;Carlos Rivera Castro;B018IZ0SWI;2
22/5/14;Brenda Torres Sánchez;B01KBH547A;3
22/5/14;Luis González López;B00NQGP42Y;1
22/5/14;Patricia Medina Vargas;B01KBH547A;2
22/5/14;Miguel García Huamán;B00F3J4B5S;2
22/5/14;Adriana Rodríguez Silva;B00NQGP42Y;3
22/5/14;Juan Pérez Torres;B01DZJFWNC;13
22/5/14;Sofía Castro Salinas;B01DZJFWNC;2
23/5/14;Diego Morales López;B01KBH547A;3
23/5/14;Mariana Rojas Medina;B015YCRYZM;19
23/5/14;Alejandro Soto Vásquez;B00NQGP42Y;2
24/5/14;Valentina Vega Ruiz;B00K15Q2B0;2
24/5/14;Andrés Gómez Paredes;B00F3J4B5S;1
24/5/14;Gabriela Huamán Castro;B01DZJFWNC;1
25/5/14;Eduardo Torres López;B01LQV1YHO;1
25/5/14;Carla Medina Vargas;B018IZ0SWI;2
25/5/14;Ricardo García Huerta;B01EYT1URO;3
26/5/14;Laura Chávez Castro;B018IZ0SWI;2
26/5/14;Carlos González Ruiz;B00K15Q2B0;2
26/5/14;Silvia Castro López;B016381QZA;2
26/5/14;Juan Carlos Rodríguez Medina;B00K15Q2B0;2
26/5/14;Luisa Fernández Vargas;B00K15Q2B0;5
26/5/14;José Morales Huamán;B01EYT1URO;2
26/5/14;Ana Paula Rojas Torres;B00K15Q2B0;1
26/5/14;Miguel Ángel Vega López;B01EYT1URO;3
27/5/14;Carla García Castro;B00NQGP42Y;3
27/5/14;Eduardo Castro Ruiz;B01KBH547A;3
27/5/14;Gabriela Ramírez Vargas;B018IZ0SWI;1
27/5/14;Ricardo Gómez Medina;B01KBH547A;1
28/5/14;Laura Flores Salazar;B016B7INC2;1
28/5/14;Juan Carlos Rodríguez Delgado;B00F3J4B5S;1
28/5/14;Luisa García Vásquez;B00NQGP42Y;2
28/5/14;Ana María Castro Salinas;B01DZJFWNC;1
28/5/14;Ana María Castro Chávez;B01KBH547A;11
29/5/14;Laura Flores Guzmán;B01DZJFWNC;2
29/5/14;Carlos González Medina;B018IZ0SWI;1
29/5/14;Miguel Ángel Vega Torres;B016381QZA;3
29/5/14;Rafaela Cáceres Castro;B01KBH547A;1
29/5/14;Carla Fernández Mendoza;B01EYT1URO;2
30/5/14;Adrián Vega Ruiz;B015YCRYZM;2
30/5/14;Diego Morales Castro;B016B7INC2;2
30/5/14;Ricardo Gómez Vargas;B018IZ0SWI;3
30/5/14;Silvia Ramírez Rivera;B018IZ0SWI;1
30/5/14;Eduardo Cáceres Salazar;B018IZ0SWI;3
30/5/14;Juan Carlos Rodríguez Huamán;B01KBH547A;1
31/5/14;Gabriela Rojas Huerta;B01KBH547A;3
31/5/14;Verónica Quispe Rodríguez;B01EYT1URO;13
31/5/14;Julio Vargas López;B00NQGP42Y;3
31/5/14;Valentina Torres Vega;B00K15Q2B0;19
1/6/14;Mariana Ruiz Cruz;B01EYT1URO;7
1/6/14;Luis Torres Medina;B00F3J4B5S;2
1/6/14;Andrés Ramos Silva;B018IZ0SWI;2
2/6/14;Ana Paula Sánchez Vargas;B01EYT1URO;25
2/6/14;Alejandro Ortega Salinas;B015YCRYZM;3
2/6/14;Sofía Castro Valdez;B016B7INC2;3
3/6/14;Lucía Pérez Guerra;B018IZ0SWI;1
3/6/14;Sebastián Salazar Peña;B01KBH547A;1
3/6/14;Carolina Espinoza Ramírez;B01EYT1URO;14
3/6/14;Manuel Rojas Cárdenas;B00NQGP42Y;3
3/6/14;Gabriela Navarro Gómez;B01KBH547A;1
3/6/14;Andrés Soto Paredes;B01LQV1YHO;3
3/6/14;Víctor García Soto;B01KBH547A;3
3/6/14;Camila Paredes Delgado;B00F3J4B5S;3
4/6/14;Valeria Tapia Castro;B01EYT1URO;3
4/6/14;Eduardo Morales Sánchez;B00K15Q2B0;20
4/6/14;María Fernández Vásquez;B016381QZA;1
4/6/14;Jorge Huamán Flores;B01EYT1URO;2
5/6/14;Daniela Chávez Paredes;B015YCRYZM;2
5/6/14;José López Ramírez;B015YCRYZM;2
5/6/14;Ana María Vargas Vega;B015YCRYZM;1
5/6/14;Carlos Rivera Castro;B01KBH547A;2
5/6/14;Brenda Torres Sánchez;B016B7INC2;3
6/6/14;Luis González López;B015YCRYZM;2
7/6/14;Patricia Medina Vargas;B00K15Q2B0;1
7/6/14;Miguel García Huamán;B00NQGP42Y;2
7/6/14;Adriana Rodríguez Silva;B00F3J4B5S;3
7/6/14;Juan Pérez Torres;B01EYT1URO;2
7/6/14;Sofía Castro Salinas;B00NQGP42Y;3
7/6/14;Diego Morales López;B01EYT1URO;4
7/6/14;Mariana Rojas Medina;B01LQV1YHO;3
7/6/14;Alejandro Soto Vásquez;B00F3J4B5S;2
7/6/14;Valentina Vega Ruiz;B018IZ0SWI;1
7/6/14;Andrés Gómez Paredes;B00K15Q2B0;3
7/6/14;Gabriela Huamán Castro;B01KBH547A;3
7/6/14;Eduardo Torres López;B00NQGP42Y;16
8/6/14;Carla Medina Vargas;B018IZ0SWI;2
8/6/14;Ricardo García Huerta;B00F3J4B5S;9
8/6/14;Laura Chávez Castro;B018IZ0SWI;20
8/6/14;Carlos González Ruiz;B00NQGP42Y;2
9/6/14;Silvia Castro López;B00J0O5J4Y;3
9/6/14;Juan Carlos Rodríguez Medina;B00K15Q2B0;3
9/6/14;Luisa Fernández Vargas;B01LQV1YHO;3
9/6/14;José Morales Huamán;B01DZJFWNC;11
10/6/14;Ana Paula Rojas Torres;B01KBH547A;3
11/6/14;Miguel Ángel Vega López;B01DZJFWNC;1
11/6/14;Carla García Castro;B00F3J4B5S;1
11/6/14;Eduardo Castro Ruiz;B01KBH547A;3
11/6/14;Gabriela Ramírez Vargas;B00NQGP42Y;3
11/6/14;Ricardo Gómez Medina;B01KBH547A;2
12/6/14;Laura Flores Salazar;B018IZ0SWI;2
12/6/14;Juan Carlos Rodríguez Delgado;B018IZ0SWI;2
12/6/14;Luisa García Vásquez;B00F3J4B5S;2
13/6/14;Ana María Castro Salinas;B00K15Q2B0;2
13/6/14;Ana María Castro Chávez;B016381QZA;7
13/6/14;Laura Flores Guzmán;B016B7INC2;14
13/6/14;Carlos González Medina;B016381QZA;1
13/6/14;Miguel Ángel Vega Torres;B018IZ0SWI;3
13/6/14;Rafaela Cáceres Castro;B01DZJFWNC;1
13/6/14;Carla Fernández Mendoza;B01KBH547A;4
13/6/14;Adrián Vega Ruiz;B01EYT1URO;2
13/6/14;Diego Morales Castro;B016381QZA;2
13/6/14;Ricardo Gómez Vargas;B01KBH547A;3
13/6/14;Silvia Ramírez Rivera;B01LQV1YHO;2
14/6/14;Eduardo Cáceres Salazar;B018IZ0SWI;3
14/6/14;Juan Carlos Rodríguez Huamán;B00K15Q2B0;2
14/6/14;Gabriela Rojas Huerta;B016B7INC2;3
15/6/14;Verónica Quispe Rodríguez;B018IZ0SWI;3
16/6/14;Julio Vargas López;B01DZJFWNC;1
16/6/14;Valentina Torres Vega;B00NQGP42Y;4
16/6/14;Mariana Ruiz Cruz;B01EYT1URO;1
17/6/14;Luis Torres Medina;B01LQV1YHO;4
17/6/14;Andrés Ramos Silva;B016381QZA;2
17/6/14;Ana Paula Sánchez Vargas;B00F3J4B5S;3
17/6/14;Alejandro Ortega Salinas;B018IZ0SWI;4
17/6/14;Sofía Castro Valdez;B018IZ0SWI;1
18/6/14;Lucía Pérez Guerra;B01KBH547A;2
18/6/14;Sebastián Salazar Peña;B01KBH547A;1
18/6/14;Carolina Espinoza Ramírez;B015YCRYZM;1
20/6/14;Manuel Rojas Cárdenas;B00K15Q2B0;2
21/6/14;Gabriela Navarro Gómez;B01EYT1URO;3
21/6/14;Andrés Soto Paredes;B016381QZA;3
21/6/14;Víctor García Soto;B016B7INC2;2
22/6/14;Camila Paredes Delgado;B00NQGP42Y;2
22/6/14;Valeria Tapia Castro;B01KBH547A;2
22/6/14;Eduardo Morales Sánchez;B00NQGP42Y;3
22/6/14;María Fernández Vásquez;B01KBH547A;1
22/6/14;Jorge Huamán Flores;B00J0O5J4Y;3
22/6/14;Daniela Chávez Paredes;B01LQV1YHO;3
22/6/14;José López Ramírez;B016381QZA;1
23/6/14;Ana María Vargas Vega;B01EYT1URO;23
23/6/14;Carlos Rivera Castro;B016B7INC2;1
23/6/14;Brenda Torres Sánchez;B018IZ0SWI;3
23/6/14;Luis González López;B01DZJFWNC;2
24/6/14;Patricia Medina Vargas;B00F3J4B5S;3
24/6/14;Miguel García Huamán;B01LQV1YHO;2
24/6/14;Adriana Rodríguez Silva;B01EYT1URO;12
25/6/14;Juan Pérez Torres;B016B7INC2;4
25/6/14;Sofía Castro Salinas;B01KBH547A;2
25/6/14;Diego Morales López;B01EYT1URO;3
25/6/14;Mariana Rojas Medina;B00NQGP42Y;2
25/6/14;Alejandro Soto Vásquez;B01KBH547A;3
25/6/14;Valentina Vega Ruiz;B00F3J4B5S;2
26/6/14;Andrés Gómez Paredes;B01KBH547A;2
26/6/14;Gabriela Huamán Castro;B018IZ0SWI;22
27/6/14;Eduardo Torres López;B016B7INC2;2
27/6/14;Carla Medina Vargas;B00K15Q2B0;17
28/6/14;Ricardo García Huerta;B01EYT1URO;19
28/6/14;Laura Chávez Castro;B01LQV1YHO;3
28/6/14;Carlos González Ruiz;B00F3J4B5S;17
28/6/14;Silvia Castro López;B00K15Q2B0;3
28/6/14;Juan Carlos Rodríguez Medina;B016381QZA;2
28/6/14;Luisa Fernández Vargas;B00K15Q2B0;3
29/6/14;José Morales Huamán;B00J0O5J4Y;3
30/6/14;Ana Paula Rojas Torres;B016381QZA;2
30/6/14;Miguel Ángel Vega López;B01KBH547A;14
30/6/14;Carla García Castro;B00K15Q2B0;1
30/6/14;Eduardo Castro Ruiz;B01EYT1URO;1
30/6/14;Gabriela Ramírez Vargas;B00K15Q2B0;1
1/7/14;Ricardo Gómez Medina;B01KBH547A;1
1/7/14;Laura Flores Salazar;B016381QZA;1
1/7/14;Juan Carlos Rodríguez Delgado;B01LQV1YHO;2
1/7/14;Luisa García Vásquez;B00NQGP42Y;2
1/7/14;Ana María Castro Salinas;B00NQGP42Y;2
2/7/14;Ana María Castro Chávez;B00NQGP42Y;1
2/7/14;Laura Flores Guzmán;B00F3J4B5S;3
2/7/14;Carlos González Medina;B01EYT1URO;1
2/7/14;Miguel Ángel Vega Torres;B00F3J4B5S;1
2/7/14;Rafaela Cáceres Castro;B018IZ0SWI;13
2/7/14;Carla Fernández Mendoza;B01KBH547A;2
2/7/14;Adrián Vega Ruiz;B00NQGP42Y;2
3/7/14;Diego Morales Castro;B016381QZA;3
3/7/14;Ricardo Gómez Vargas;B01KBH547A;2
3/7/14;Silvia Ramírez Rivera;B018IZ0SWI;3
3/7/14;Eduardo Cáceres Salazar;B00NQGP42Y;3
4/7/14;Juan Carlos Rodríguez Huamán;B01DZJFWNC;2
4/7/14;Gabriela Rojas Huerta;B01KBH547A;2
4/7/14;Verónica Quispe Rodríguez;B01KBH547A;1
4/7/14;Julio Vargas López;B00NQGP42Y;1
5/7/14;Valentina Torres Vega;B01KBH547A;3
5/7/14;Mariana Ruiz Cruz;B018IZ0SWI;2
5/7/14;Luis Torres Medina;B01DZJFWNC;2
5/7/14;Andrés Ramos Silva;B01DZJFWNC;1
6/7/14;Ana Paula Sánchez Vargas;B00NQGP42Y;2
6/7/14;Alejandro Ortega Salinas;B01LQV1YHO;1
7/7/14;Sofía Castro Valdez;B01KBH547A;2
7/7/14;Lucía Pérez Guerra;B018IZ0SWI;2
7/7/14;Sebastián Salazar Peña;B018IZ0SWI;3
8/7/14;Carolina Espinoza Ramírez;B00F3J4B5S;1
8/7/14;Manuel Rojas Cárdenas;B01DZJFWNC;1
8/7/14;Gabriela Navarro Gómez;B01EYT1URO;6
9/7/14;Andrés Soto Paredes;B00K15Q2B0;1
9/7/14;Víctor García Soto;B018IZ0SWI;2
9/7/14;Camila Paredes Delgado;B01EYT1URO;3
10/7/14;Valeria Tapia Castro;B01EYT1URO;22
10/7/14;Eduardo Morales Sánchez;B00NQGP42Y;25
11/7/14;María Fernández Vásquez;B00K15Q2B0;2
11/7/14;Jorge Huamán Flores;B00J0O5J4Y;3
11/7/14;Daniela Chávez Paredes;B01LQV1YHO;3
12/7/14;José López Ramírez;B01KBH547A;2
12/7/14;Ana María Vargas Vega;B00F3J4B5S;3
12/7/14;Carlos Rivera Castro;B01EYT1URO;3
12/7/14;Brenda Torres Sánchez;B01DZJFWNC;3
13/7/14;Luis González López;B00K15Q2B0;1
13/7/14;Patricia Medina Vargas;B01LQV1YHO;2
13/7/14;Miguel García Huamán;B00F3J4B5S;1
13/7/14;Adriana Rodríguez Silva;B01LQV1YHO;3
13/7/14;Juan Pérez Torres;B01LQV1YHO;1
14/7/14;Sofía Castro Salinas;B018IZ0SWI;13
14/7/14;Diego Morales López;B01EYT1URO;3
14/7/14;Mariana Rojas Medina;B016381QZA;3
14/7/14;Alejandro Soto Vásquez;B01KBH547A;1
15/7/14;Valentina Vega Ruiz;B01KBH547A;1
15/7/14;Andrés Gómez Paredes;B00J0O5J4Y;1
15/7/14;Gabriela Huamán Castro;B00F3J4B5S;3
15/7/14;Eduardo Torres López;B00K15Q2B0;2
16/7/14;Carla Medina Vargas;B00K15Q2B0;2
16/7/14;Ricardo García Huerta;B01LQV1YHO;2
16/7/14;Laura Chávez Castro;B01EYT1URO;2
16/7/14;Carlos González Ruiz;B016381QZA;2
16/7/14;Silvia Castro López;B01KBH547A;1
16/7/14;Juan Carlos Rodríguez Medina;B01LQV1YHO;4
16/7/14;Luisa Fernández Vargas;B018IZ0SWI;23
16/7/14;José Morales Huamán;B00NQGP42Y;2
17/7/14;Ana Paula Rojas Torres;B018IZ0SWI;2
17/7/14;Miguel Ángel Vega López;B01KBH547A;17
17/7/14;Carla García Castro;B01KBH547A;1
18/7/14;Eduardo Castro Ruiz;B018IZ0SWI;2
19/7/14;Gabriela Ramírez Vargas;B00K15Q2B0;3
19/7/14;Ricardo Gómez Medina;B01EYT1URO;3
19/7/14;Laura Flores Salazar;B015YCRYZM;1
20/7/14;Juan Carlos Rodríguez Delgado;B01EYT1URO;16
20/7/14;Luisa García Vásquez;B01KBH547A;2
21/7/14;Ana María Castro Salinas;B00K15Q2B0;3
21/7/14;Ana María Castro Chávez;B018IZ0SWI;3
21/7/14;Laura Flores Guzmán;B00K15Q2B0;18
